0:43:43|4,5
0:44:43|26
0:45:43|64,4
0:46:43|9,1
0:47:43|71,2
0:48:43|12,5
0:49:43|29,1
0:50:43|78,7
1:23:18|46,4
1:24:18|87,5
1:25:18|44,9
1:26:18|24,1
1:27:18|1,9
1:28:18|51,9
1:29:18|45,5
1:30:18|75,7
1:31:18|34,8
1:32:18|3,5
1:33:18|26,7
1:34:18|15
1:35:18|11,6
1:36:18|93
1:37:18|7,3
1:38:18|19,9
1:48:42|80,3
1:49:42|94,7
1:50:42|20,8
1:51:42|17
1:52:42|83,1
1:53:42|66,4
1:54:42|80,7
2:5:26|3,7
2:6:26|48,9
2:7:26|34
2:8:26|16,9
2:9:26|5,3
2:10:26|66,3
2:11:26|74,4
2:12:26|1,6
2:13:26|47,1
2:14:26|75,7
2:15:26|97,9
2:16:26|88,3
2:17:26|0,5
2:18:26|43
2:19:26|7,1
2:20:26|53,1
2:21:26|0,7
2:22:26|89,4
2:23:26|3,1
2:24:26|24,4
2:25:26|16,1
2:26:26|42,1
2:27:26|66,8
2:28:26|48,9
2:29:26|78,5
2:30:26|51,7
2:31:26|15,1
2:32:26|61,1
